path,distance,scale,conponte,metro,puntoaccesso
"['punto_accesso_20', 'punto_strada_590', 'punto_strada_589', 'punto_strada_588', 'punto_strada_600', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1273.9384297650033,yes,yes,concadoro,punto_accesso_20
"['punto_accesso_21', 'punto_strada_1049', 'punto_strada_603', 'punto_strada_601', 'punto_strada_1051', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1296.474896802732,yes,yes,concadoro,punto_accesso_21
"['punto_accesso_22', 'punto_strada_492', 'punto_strada_487', 'punto_strada_486', 'punto_strada_499', 'punto_strada_498', 'punto_strada_496', 'punto_strada_494', 'punto_strada_493', 'punto_strada_444', 'punto_strada_443', 'punto_strada_442', 'punto_strada_441', 'punto_strada_440', 'punto_strada_439', 'punto_strada_438', 'punto_strada_437', 'punto_strada_345', 'punto_strada_346', 'punto_strada_347', 'punto_strada_348', 'punto_strada_349', 'punto_strada_350', 'punto_strada_351', 'punto_strada_317', 'punto_strada_328', 'punto_strada_327', 'punto_strada_326', 'punto_strada_325', 'punto_strada_324', 'punto_strada_271', 'punto_strada_264', 'punto_strada_266', 'punto_strada_268', 'punto_strada_270', 'punto_strada_203', 'punto_strada_202', 'punto_strada_199', 'punto_strada_198', 'punto_strada_193', 'punto_strada_192', 'punto_strada_23', 'punto_strada_196', 'punto_strada_22', 'punto_strada_21', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1107.057172430156,yes,yes,concadoro,punto_accesso_22
"['punto_accesso_23', 'punto_strada_492', 'punto_strada_487', 'punto_strada_486', 'punto_strada_499', 'punto_strada_498', 'punto_strada_496', 'punto_strada_494', 'punto_strada_493', 'punto_strada_444', 'punto_strada_443', 'punto_strada_442', 'punto_strada_441', 'punto_strada_440', 'punto_strada_439', 'punto_strada_438', 'punto_strada_437', 'punto_strada_345', 'punto_strada_346', 'punto_strada_347', 'punto_strada_348', 'punto_strada_349', 'punto_strada_350', 'punto_strada_351', 'punto_strada_317', 'punto_strada_328', 'punto_strada_327', 'punto_strada_326', 'punto_strada_325', 'punto_strada_324', 'punto_strada_271', 'punto_strada_264', 'punto_strada_266', 'punto_strada_268', 'punto_strada_270', 'punto_strada_203', 'punto_strada_202', 'punto_strada_199', 'punto_strada_198', 'punto_strada_193', 'punto_strada_192', 'punto_strada_23', 'punto_strada_196', 'punto_strada_22', 'punto_strada_21', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1129.5766808291125,yes,yes,concadoro,punto_accesso_23
"['punto_accesso_24', 'punto_strada_1052', 'punto_strada_1053', 'punto_strada_595', 'punto_strada_596', 'punto_strada_598', 'punto_strada_599', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1219.3272453373359,yes,yes,concadoro,punto_accesso_24
"['punto_accesso_25', 'punto_strada_590', 'punto_strada_589', 'punto_strada_588', 'punto_strada_600', 'punto_strada_585', 'punto_strada_1070', 'punto_strada_545', 'punto_strada_548', 'punto_strada_550', 'punto_strada_551', 'punto_strada_525', 'punto_strada_527', 'punto_strada_529', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1233.8248126387748,yes,yes,concadoro,punto_accesso_25
"['punto_accesso_26', 'punto_strada_412', 'punto_strada_415', 'punto_strada_346', 'punto_strada_347', 'punto_strada_348', 'punto_strada_349', 'punto_strada_350', 'punto_strada_351', 'punto_strada_317', 'punto_strada_328', 'punto_strada_327', 'punto_strada_326', 'punto_strada_325', 'punto_strada_324', 'punto_strada_271', 'punto_strada_264', 'punto_strada_266', 'punto_strada_268', 'punto_strada_270', 'punto_strada_203', 'punto_strada_202', 'punto_strada_199', 'punto_strada_198', 'punto_strada_193', 'punto_strada_192', 'punto_strada_23', 'punto_strada_196', 'punto_strada_22', 'punto_strada_21', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",871.3547699120506,yes,yes,concadoro,punto_accesso_26
"['punto_accesso_27', 'punto_strada_497', 'punto_strada_495', 'punto_strada_493', 'punto_strada_444', 'punto_strada_443', 'punto_strada_442', 'punto_strada_441', 'punto_strada_440', 'punto_strada_439', 'punto_strada_438', 'punto_strada_437', 'punto_strada_345', 'punto_strada_346', 'punto_strada_347', 'punto_strada_348', 'punto_strada_349', 'punto_strada_350', 'punto_strada_351', 'punto_strada_317', 'punto_strada_328', 'punto_strada_327', 'punto_strada_326', 'punto_strada_325', 'punto_strada_324', 'punto_strada_271', 'punto_strada_264', 'punto_strada_266', 'punto_strada_268', 'punto_strada_270', 'punto_strada_203', 'punto_strada_202', 'punto_strada_199', 'punto_strada_198', 'punto_strada_193', 'punto_strada_192', 'punto_strada_23', 'punto_strada_196', 'punto_strada_22', 'punto_strada_21', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1013.1726231943417,yes,yes,concadoro,punto_accesso_27
"['punto_accesso_28', 'punto_strada_482', 'punto_strada_481', 'punto_strada_447', 'punto_strada_446', 'punto_strada_445', 'punto_strada_444', 'punto_strada_443', 'punto_strada_442', 'punto_strada_441', 'punto_strada_440', 'punto_strada_439', 'punto_strada_438', 'punto_strada_437', 'punto_strada_345', 'punto_strada_346', 'punto_strada_347', 'punto_strada_348', 'punto_strada_349', 'punto_strada_350', 'punto_strada_351', 'punto_strada_317', 'punto_strada_328', 'punto_strada_327', 'punto_strada_326', 'punto_strada_325', 'punto_strada_324', 'punto_strada_271', 'punto_strada_264', 'punto_strada_266', 'punto_strada_268', 'punto_strada_270', 'punto_strada_203', 'punto_strada_202', 'punto_strada_199', 'punto_strada_198', 'punto_strada_193', 'punto_strada_192', 'punto_strada_23', 'punto_strada_196', 'punto_strada_22', 'punto_strada_21', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",985.4947035186119,yes,yes,concadoro,punto_accesso_28
"['punto_accesso_29', 'punto_strada_483', 'punto_strada_495', 'punto_strada_493', 'punto_strada_444', 'punto_strada_443', 'punto_strada_442', 'punto_strada_441', 'punto_strada_440', 'punto_strada_439', 'punto_strada_438', 'punto_strada_437', 'punto_strada_345', 'punto_strada_346', 'punto_strada_347', 'punto_strada_348', 'punto_strada_349', 'punto_strada_350', 'punto_strada_351', 'punto_strada_317', 'punto_strada_328', 'punto_strada_327', 'punto_strada_326', 'punto_strada_325', 'punto_strada_324', 'punto_strada_271', 'punto_strada_264', 'punto_strada_266', 'punto_strada_268', 'punto_strada_270', 'punto_strada_203', 'punto_strada_202', 'punto_strada_199', 'punto_strada_198', 'punto_strada_193', 'punto_strada_192', 'punto_strada_23', 'punto_strada_196', 'punto_strada_22', 'punto_strada_21', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",985.179587562204,yes,yes,concadoro,punto_accesso_29
"['punto_accesso_30', 'punto_strada_102', 'punto_strada_50', 'punto_strada_104', 'punto_strada_52', 'punto_strada_20', 'punto_strada_19', 'punto_strada_18', 'punto_strada_17', 'punto_strada_1073', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",437.52071116837965,yes,yes,concadoro,punto_accesso_30
"['punto_accesso_31', 'punto_strada_45', 'punto_strada_46', 'punto_strada_100', 'punto_strada_972', 'punto_strada_970', 'punto_strada_969', 'punto_strada_967', 'punto_strada_966', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",512.2061452985168,yes,yes,concadoro,punto_accesso_31
"['punto_accesso_32', 'punto_strada_780', 'punto_strada_781', 'punto_strada_783', 'punto_strada_786', 'punto_strada_574', 'punto_strada_576', 'punto_strada_579', 'punto_strada_581', 'punto_strada_584', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1139.2294208383032,yes,yes,concadoro,punto_accesso_32
"['punto_accesso_33', 'punto_strada_782', 'punto_strada_783', 'punto_strada_786', 'punto_strada_574', 'punto_strada_576', 'punto_strada_579', 'punto_strada_581', 'punto_strada_584', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1112.2750879855218,yes,yes,concadoro,punto_accesso_33
"['punto_accesso_34', 'punto_strada_777', 'punto_strada_778', 'punto_strada_781', 'punto_strada_783', 'punto_strada_786', 'punto_strada_574', 'punto_strada_576', 'punto_strada_579', 'punto_strada_581', 'punto_strada_584', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1175.1466439171038,yes,yes,concadoro,punto_accesso_34
"['punto_accesso_35', 'punto_strada_571', 'punto_strada_572', 'punto_strada_575', 'punto_strada_577', 'punto_strada_578', 'punto_strada_580', 'punto_strada_581', 'punto_strada_584', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1072.69412054817,yes,yes,concadoro,punto_accesso_35
"['punto_accesso_36', 'punto_strada_728', 'punto_strada_756', 'punto_strada_775', 'punto_strada_778', 'punto_strada_781', 'punto_strada_783', 'punto_strada_786', 'punto_strada_574', 'punto_strada_576', 'punto_strada_579', 'punto_strada_581', 'punto_strada_584', 'punto_strada_531', 'punto_strada_533', 'punto_strada_363', 'punto_strada_365', 'punto_strada_367', 'punto_strada_299', 'punto_strada_297', 'punto_strada_295', 'punto_strada_292', 'punto_strada_243', 'punto_strada_244', 'punto_strada_169', 'punto_strada_167', 'punto_strada_165', 'punto_strada_164', 'punto_strada_163', 'punto_strada_161', 'punto_strada_159', 'punto_strada_158', 'punto_strada_156', 'punto_strada_155', 'punto_strada_217', 'punto_strada_1081', 'punto_strada_961', 'punto_strada_962', 'punto_strada_1078', 'punto_strada_1076', 'punto_strada_1075', 'punto_strada_1074', 'punto_strada_16', 'punto_strada_1083', 'punto_strada_15', 'punto_strada_1085', 'punto_strada_14', 'punto_ponte_1087', 'punto_ponte_66', 'punto_strada_12', 'punto_ponte_1090', 'punto_ponte_11', 'punto_ponte_10', 'punto_strada_1094', 'punto_strada_62', 'punto_strada_61', 'punto_strada_7', 'punto_strada_59', 'punto_strada_5', 'punto_strada_4', 'punto_strada_3', 'punto_strada_2', 'punto_strada_0', 'metro_concadoro']",1260.6845128407913,yes,yes,concadoro,punto_accesso_36
